exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;16176332,65;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;15487155,20;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;264377,78;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;264377,78;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;264377,78;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;12252,00;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;252125,78;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.04.35.00;1.1.1.2.04.35.00 - Receita de Parcelamentos ¿ Imposto sobre a Renda - Retido na Fonte;252125,78;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;15222777,42;5677
2014;Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;15222777,42;5677
