exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;12724821,72;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Deduções - FUNDEB;TotalReceitas;Total Receitas;1647920,69;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Outras Deduções da Receita;TotalReceitas;Total Receitas;55909,17;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;11218494,28;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;1647920,69;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;55909,17;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;255128,70;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;223378,89;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;198681,51;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;26477,43;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;129029,87;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.31.00;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;107909,46;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;21120,41;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.08.00.00;"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";43174,21;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.00.00.00;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;24697,38;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.05.00.00;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;24697,38;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.0.00.00.00;1.1.2.0.00.00.00 - Taxas;31749,81;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.1.00.00.00;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;3670,00;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.2.00.00.00;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;28079,81;3611
2014;Prefeitura Municipal de Santa Rita de Ibitipoca - MG;3159407;MG;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.0.0.00.00.00;1.3.0.0.00.00.00 - Receita Patrimonial;99084,64;3611
