exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;130704626,30;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Deduções - FUNDEB;TotalReceitas;Total Receitas;6834959,54;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;TotalReceitas;Total Receitas;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;129627202,44;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;6834959,54;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;3084764,12;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;2940458,05;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;1741295,09;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;191619,95;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;1253075,50;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;1253075,50;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Outras Deduções da Receita;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;16083,53;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.08.00.00;"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";296599,64;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.00.00.00;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;1199162,96;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.05.00.00;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;1199162,96;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.0.00.00.00;1.1.2.0.00.00.00 - Taxas;144306,07;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.1.00.00.00;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;137040,49;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.2.00.00.00;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;7265,58;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.0.0.00.00.00;1.2.0.0.00.00.00 - Receitas de Contribuições;880035,94;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.3.0.00.00.00;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;880035,94;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.0.0.00.00.00;1.3.0.0.00.00.00 - Receita Patrimonial;1205322,94;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.0.00.00.00;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;1205322,94;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.5.00.00.00;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;1205322,94;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.00.00.00;1.6.0.0.00.00.00 - Receita de Serviços;470,00;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.13.00.00;1.6.0.0.13.00.00 - Serviços Administrativos;300,00;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.99.00.00;1.6.0.0.99.00.00 - Demais Receitas de Serviços;170,00;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;124435251,61;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;6834959,54;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;113544502,70;85603
2014;Prefeitura Municipal de Barra do Corda - MA;2101608;MA;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;6834959,54;85603
