exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;121560026,07;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;TotalReceitas;Total Receitas;12044664,84;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;116168374,75;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;12044664,84;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;11901783,36;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;10727919,28;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;6498146,51;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;3998933,64;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;1190514,08;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.31.00;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;982128,16;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;208385,92;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.08.00.00;"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";1308698,79;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.00.00.00;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;4229772,77;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.05.00.00;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;4229772,77;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.0.00.00.00;1.1.2.0.00.00.00 - Taxas;1173864,08;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.1.00.00.00;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;280012,18;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.2.00.00.00;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;893851,90;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.0.0.00.00.00;1.2.0.0.00.00.00 - Receitas de Contribuições;300799,83;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.1.0.00.00.00;1.2.1.0.00.00.00 - Contribuições Sociais;115225,42;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.1.0.29.00.00;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;115225,42;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.1.0.29.07.00;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;115225,42;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.2.0.00.00.00;1.2.2.0.00.00.00 - Contribuições de Intervenção no Domínio Econômico;185574,41;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.0.0.00.00.00;1.3.0.0.00.00.00 - Receita Patrimonial;953954,26;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.1.0.00.00.00;1.3.1.0.00.00.00 - Receitas Imobiliárias;37048,24;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.1.1.00.00.00;1.3.1.1.00.00.00 - Aluguéis;37048,24;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.0.00.00.00;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;916906,02;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.2.00.00.00;1.3.2.2.00.00.00 - Dividendos;13311,69;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.5.00.00.00;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;903594,33;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.00.00.00;1.6.0.0.00.00.00 - Receita de Serviços;10906259,26;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.26.00.00;1.6.0.0.26.00.00 - Serviços de Fornecimento de Água;8784650,40;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.99.00.00;1.6.0.0.99.00.00 - Demais Receitas de Serviços;2121608,86;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;86014794,03;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;12044664,84;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;86014794,03;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;12044664,84;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.00.00.00;1.7.2.1.00.00.00 - Transferências da União;31745321,47;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.2.1.00.00.00;1.7.2.1.00.00.00 - Transferências da União;4742744,99;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.01.00.00;1.7.2.1.01.00.00 - Participação na Receita da União;24598001,64;57098
2014;Prefeitura Municipal de Ibitinga - SP;3519600;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.7.2.1.01.00.00;1.7.2.1.01.00.00 - Participação na Receita da União;4713521,51;57098
