exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;22257187,28;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;TotalReceitas;Total Receitas;2748344,70;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;18985022,89;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;2748044,70;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;855113,91;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;9185,83;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;790552,60;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;7282,33;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;579203,02;3543
2014;Prefeitura Municipal de Nova Roma do Sul - RS;4313359;RS;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;7282,33;3543
