exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;502775322,60;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;TotalReceitas;Total Receitas;22123383,79;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;474295224,07;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Deduções - FUNDEB;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;22123383,79;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;99394468,21;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;95238675,30;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;68619690,47;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;48704060,53;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;7418861,29;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.31.00;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;6493253,45;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;925607,84;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.08.00.00;"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";12496768,65;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.00.00.00;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;26618984,83;111524
2014;Prefeitura Municipal de Caraguatatuba - SP;3510500;SP;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.05.00.00;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;26618984,83;111524
