exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.2.1.00.00.00;1.7.2.1.00.00.00 - Transferências da União;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.2.1.01.00.00;1.7.2.1.01.00.00 - Participação na Receita da União;42972001,35;18186
2017;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.7.2.1.01.02.00;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;42972001,35;18186
2018;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;49249548,82;18186
2018;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Deduções - FUNDEB;TotalReceitas;Total Receitas;5085439,86;18186
2018;Prefeitura Municipal de Santo Antônio do Leverger - MT;5107800;MT;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.0.0.0.00.0.0;1.0.0.0.00.0.0 - Receitas Correntes;49249548,82;18186
