exercicio;instituicao;cod_ibge;uf;anexo;rotulo;coluna;cod_conta;conta;valor;populacao
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;24668470,03;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;TotalReceitas;Total Receitas;3292685,72;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;22505005,79;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;3292685,72;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;982165,64;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;917481,07;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;391627,99;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;77226,28;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;196412,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.04.31.00;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;196412,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.2.08.00.00;"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";117989,71;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.00.00.00;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;525853,08;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.1.3.05.00.00;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;525853,08;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.0.00.00.00;1.1.2.0.00.00.00 - Taxas;58104,78;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.1.00.00.00;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;25170,61;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.2.2.00.00.00;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;32934,17;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.1.3.0.00.00.00;1.1.3.0.00.00.00 - Contribuição de Melhoria;6579,79;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.0.0.00.00.00;1.2.0.0.00.00.00 - Receitas de Contribuições;69345,13;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.2.3.0.00.00.00;1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública;69345,13;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.0.0.00.00.00;1.3.0.0.00.00.00 - Receita Patrimonial;303372,51;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.0.00.00.00;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;253370,51;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.2.5.00.00.00;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;253370,51;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.3.6.0.00.00.00;1.3.6.0.00.00.00 - Receita da Cessão de Direitos;50002,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.00.00.00;1.6.0.0.00.00.00 - Receita de Serviços;34682,35;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.03.00.00;1.6.0.0.03.00.00 - Serviços de Transporte;8910,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.13.00.00;1.6.0.0.13.00.00 - Serviços Administrativos;100,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.6.0.0.99.00.00;1.6.0.0.99.00.00 - Demais Receitas de Serviços;25672,35;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;20979118,16;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.0.0.00.00.00;1.7.0.0.00.00.00 - Transferências Correntes;3292685,72;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;20713686,85;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.0.00.00.00;1.7.2.0.00.00.00 - Transferências Intergovernamentais;3292685,72;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.00.00.00;1.7.2.1.00.00.00 - Transferências da União;9140706,06;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.1.00.00.00;1.7.2.1.00.00.00 - Transferências da União;1424890,08;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.01.00.00;1.7.2.1.01.00.00 - Participação na Receita da União;7358374,01;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.1.01.00.00;1.7.2.1.01.00.00 - Participação na Receita da União;1409640,12;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.01.02.00;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;7303044,54;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.1.01.02.00;1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM;1398574,32;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.01.05.00;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;55329,47;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.1.01.05.00;1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR;11065,80;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.22.00.00;1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais;109034,16;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.22.30.00;1.7.2.1.22.30.00 - Cota-Parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;9388,63;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.22.70.00;1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;99645,53;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.33.00.00;1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;873249,39;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.34.00.00;1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS;119251,79;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.35.00.00;1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE;429056,27;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.36.00.00;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;76250,28;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.1.36.00.00;1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96;15249,96;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.1.99.00.00;1.7.2.1.99.00.00 - Outras Transferências da União;175490,16;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.00.00.00;1.7.2.2.00.00.00 - Transferências dos Estados;9573386,42;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.2.00.00.00;1.7.2.2.00.00.00 - Transferências dos Estados;1867795,64;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.01.00.00;1.7.2.2.01.00.00 - Participação na Receita dos Estados;9340694,42;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.2.01.00.00;1.7.2.2.01.00.00 - Participação na Receita dos Estados;1867795,64;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.01.01.00;1.7.2.2.01.01.00 - Cota-Parte do ICMS;8945675,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.2.01.01.00;1.7.2.2.01.01.00 - Cota-Parte do ICMS;1789134,78;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.01.02.00;1.7.2.2.01.02.00 - Cota-Parte do IPVA;246531,83;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.2.01.02.00;1.7.2.2.01.02.00 - Cota-Parte do IPVA;49306,55;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.01.04.00;1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação;146771,40;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Deduções - Transferências Constitucionais;RO1.7.2.2.01.04.00;1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação;29354,31;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.01.13.00;1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;1716,19;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.22.00.00;1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%);5639,20;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.22.30.00;1.7.2.2.22.30.00 - Cota-Parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 artigo 9º;5639,20;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.33.00.00;1.7.2.2.33.00.00 - Transferências de Recursos do Estado para Programas de Saúde - Repasse Fundo a Fundo;39640,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.2.99.00.00;1.7.2.2.99.00.00 - Outras Transferências dos Estados;187412,80;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.4.00.00.00;1.7.2.4.00.00.00 - Transferências Multigovernamentais;1999594,37;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.2.4.01.00.00;1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB;1999594,37;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.3.0.00.00.00;1.7.3.0.00.00.00 - Transferências de Instituições Privadas;1431,31;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.6.0.00.00.00;1.7.6.0.00.00.00 - Transferências de Convênios;264000,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.6.2.00.00.00;1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades;264000,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.7.6.2.99.00.00;1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados;264000,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.0.0.00.00.00;1.9.0.0.00.00.00 - Outras Receitas Correntes;136322,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.0.00.00.00;1.9.1.0.00.00.00 - Multas e Juros de Mora;9961,98;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.1.00.00.00;1.9.1.1.00.00.00 - Multas e Juros de Mora dos Tributos;4425,54;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.2.00.00.00;1.9.1.2.00.00.00 - Multas e Juros de Mora das Contribuições;59,19;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.3.00.00.00;1.9.1.3.00.00.00 - Multas e Juros de Mora da Dívida Ativa dos Tributos;5410,74;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.4.00.00.00;1.9.1.4.00.00.00 - Multas e Juros de Mora da Dívida Ativa das Contribuições;53,10;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.1.9.00.00.00;1.9.1.9.00.00.00 - Multas de Outras Origens;13,41;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.2.0.00.00.00;1.9.2.0.00.00.00 - Indenizações e Restituições;84929,78;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.2.2.00.00.00;1.9.2.2.00.00.00 - Restituições;84929,78;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.2.2.99.00.00;1.9.2.2.99.00.00 - Outras Restituições;84929,78;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.3.0.00.00.00;1.9.3.0.00.00.00 - Receita da Dívida Ativa;35442,09;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.3.1.00.00.00;1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária;35030,11;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.3.2.00.00.00;1.9.3.2.00.00.00 - Receita da Dívida Ativa Não Tributária;411,98;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO1.9.9.0.00.00.00;1.9.9.0.00.00.00 - Receitas Diversas;5988,15;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.0.0.0.00.00.00;2.0.0.0.00.00.00 - Receitas de Capital;2163464,24;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.2.0.0.00.00.00;2.2.0.0.00.00.00 - Alienação de Bens;405409,50;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.2.1.0.00.00.00;2.2.1.0.00.00.00 - Alienação de Bens Móveis;405409,50;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.0.0.00.00.00;2.4.0.0.00.00.00 - Transferências de Capital;1758054,74;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.2.0.00.00.00;2.4.2.0.00.00.00 - Transferências Intergovernamentais;441638,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.2.1.00.00.00;2.4.2.1.00.00.00 - Transferências da União;321638,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.2.1.01.00.00;2.4.2.1.01.00.00 - Participação na Receita da União;321638,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.2.2.00.00.00;2.4.2.2.00.00.00 - Transferências dos Estados;120000,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.2.2.01.00.00;2.4.2.2.01.00.00 - Participação na Receita dos Estados;120000,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.0.00.00.00;2.4.7.0.00.00.00 - Transferências de Convênios;1316416,74;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.1.00.00.00;2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades;604777,91;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.1.02.00.00;2.4.7.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação;305357,30;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.1.05.00.00;2.4.7.1.05.00.00 - Transferências de Convênios da União Destinadas a Programas de Infraestrutura em Transporte;30245,61;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.1.99.00.00;2.4.7.1.99.00.00 - Outras Transferências de Convênios da União;269175,00;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.2.00.00.00;2.4.7.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades;711638,83;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.2.01.00.00;2.4.7.2.01.00.00 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS;294372,13;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.2.05.00.00;2.4.7.2.05.00.00 - Transferências de Convênios dos Estados Destinadas a Programas de Infraestrutura em Transporte;195788,75;5981
2014;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;NA;Receitas Brutas Realizadas;RO2.4.7.2.99.00.00;2.4.7.2.99.00.00 - Outras Transferências de Convênios dos Estados;221477,95;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;TotalReceitas;Total Receitas;28661834,36;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Deduções - Transferências Constitucionais;TotalReceitas;Total Receitas;3612996,23;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;26693317,17;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Deduções - Transferências Constitucionais;RO1.0.0.0.00.00.00;1.0.0.0.00.00.00 - Receitas Correntes;3612996,23;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.0.0.00.00.00;1.1.0.0.00.00.00 - Receita Tributária;957275,45;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.0.00.00.00;1.1.1.0.00.00.00 - Impostos;901970,14;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.00.00.00;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;352834,23;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.02.00.00;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;69057,36;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.04.00.00;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;212734,58;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.04.31.00;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;209306,29;5981
2015;Prefeitura Municipal de Fernandes Pinheiro - PR;4107736;PR;DCA-Anexo I-C;Padrão;Receitas Brutas Realizadas;RO1.1.1.2.04.34.00;1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos;3428,29;5981
